20170901 020000;12065.000000;12067.750000;12059.250000;12067.750000;0
20170901 020100;12068.750000;12074.750000;12064.500000;12071.750000;0
20170901 020200;12072.000000;12079.750000;12072.000000;12079.750000;0
20170901 020300;12079.500000;12082.000000;12079.500000;12079.750000;0
20170901 020400;12080.250000;12080.750000;12079.000000;12079.750000;0
20170901 020500;12080.000000;12080.500000;12077.750000;12080.000000;0
20170901 020600;12079.500000;12080.000000;12077.500000;12078.000000;0
20170901 020700;12077.250000;12078.250000;12076.750000;12078.250000;0
20170901 020800;12078.500000;12078.750000;12074.750000;12075.500000;0
20170901 020900;12075.750000;12080.500000;12075.750000;12079.500000;0
20170901 021000;12079.250000;12080.000000;12079.000000;12080.000000;0
20170901 021100;12080.250000;12083.000000;12080.250000;12082.750000;0
20170901 021200;12083.000000;12083.000000;12081.500000;12081.750000;0
20170901 021300;12081.500000;12081.500000;12079.000000;12080.500000;0
20170901 021400;12080.250000;12081.000000;12080.000000;12080.000000;0
20170901 021500;12080.250000;12083.750000;12080.250000;12083.750000;0
20170901 021600;12083.500000;12084.000000;12081.250000;12081.500000;0
20170901 021700;12081.750000;12082.750000;12081.500000;12082.750000;0
20170901 021800;12082.500000;12082.500000;12081.000000;12081.250000;0
20170901 021900;12081.500000;12081.500000;12079.500000;12080.000000;0
20170901 022000;12079.750000;12084.000000;12079.500000;12083.500000;0
20170901 022100;12083.750000;12084.250000;12081.750000;12084.000000;0
20170901 022200;12084.250000;12084.250000;12081.500000;12081.500000;0
20170901 022300;12081.750000;12082.750000;12081.500000;12082.750000;0
20170901 022400;12083.000000;12083.250000;12083.000000;12083.000000;0
20170901 022500;12083.250000;12085.500000;12083.250000;12085.000000;0
20170901 022600;12085.500000;12089.000000;12085.500000;12086.000000;0
20170901 022700;12085.750000;12088.000000;12085.000000;12085.750000;0
20170901 022800;12085.500000;12086.250000;12085.000000;12085.250000;0
20170901 022900;12085.000000;12085.500000;12083.500000;12083.500000;0
20170901 023000;12083.250000;12085.000000;12082.250000;12084.500000;0
20170901 023100;12084.750000;12085.250000;12084.500000;12085.250000;0
20170901 023200;12086.000000;12086.000000;12085.000000;12085.000000;0
20170901 023300;12084.750000;12085.500000;12084.500000;12085.500000;0
20170901 023400;12084.500000;12084.500000;12084.500000;12084.500000;0
20170901 023500;12084.750000;12085.500000;12084.500000;12084.500000;0
20170901 023600;12084.250000;12084.500000;12084.000000;12084.000000;0
20170901 023700;12083.500000;12084.500000;12083.500000;12083.750000;0
20170901 023800;12084.000000;12084.000000;12080.500000;12081.000000;0
20170901 023900;12081.250000;12082.000000;12081.000000;12081.500000;0
