20170801 000000;1.182630;1.182720;1.182630;1.182680;0
20170801 000100;1.182690;1.182720;1.182670;1.182670;0
20170801 000200;1.182690;1.182720;1.182690;1.182720;0
20170801 000300;1.182740;1.182770;1.182730;1.182730;0
20170801 000400;1.182740;1.182870;1.182740;1.182870;0
20170801 000500;1.182860;1.182980;1.182860;1.182970;0
20170801 000600;1.182980;1.183030;1.182930;1.182980;0
20170801 000700;1.182980;1.183010;1.182880;1.182890;0
20170801 000800;1.182890;1.182960;1.182890;1.182960;0
20170801 000900;1.182980;1.183010;1.182920;1.182980;0
20170801 001000;1.182980;1.183020;1.182960;1.183000;0
20170801 001100;1.183000;1.183010;1.182980;1.182980;0
20170801 001200;1.182960;1.182960;1.182820;1.182820;0
20170801 001300;1.182800;1.182820;1.182710;1.182720;0
20170801 001400;1.182700;1.182750;1.182660;1.182700;0
20170801 001500;1.182700;1.182750;1.182700;1.182730;0
20170801 001600;1.182720;1.182720;1.182670;1.182670;0
20170801 001700;1.182670;1.182690;1.182570;1.182670;0
20170801 001800;1.182680;1.182700;1.182670;1.182700;0
20170801 001900;1.182700;1.182760;1.182660;1.182710;0
20170801 002000;1.182710;1.182790;1.182680;1.182730;0
20170801 002100;1.182740;1.182790;1.182680;1.182700;0
20170801 002200;1.182700;1.182700;1.182660;1.182690;0
20170801 002300;1.182690;1.182690;1.182610;1.182610;0
20170801 002400;1.182600;1.182700;1.182570;1.182600;0
20170801 002500;1.182590;1.182660;1.182590;1.182640;0
20170801 002600;1.182650;1.182670;1.182650;1.182670;0
20170801 002700;1.182660;1.182680;1.182660;1.182670;0
20170801 002800;1.182670;1.182710;1.182670;1.182690;0
20170801 002900;1.182700;1.182990;1.182660;1.182960;0
20170801 003000;1.182950;1.182980;1.182440;1.182770;0
20170801 003100;1.182780;1.182840;1.182570;1.182820;0
20170801 003200;1.182810;1.183080;1.182770;1.183000;0
20170801 003300;1.182980;1.183040;1.182940;1.182980;0
20170801 003400;1.182990;1.183340;1.182990;1.183110;0
20170801 003500;1.183130;1.183150;1.182960;1.183050;0
20170801 003600;1.183040;1.183060;1.182990;1.183050;0
20170801 003700;1.183050;1.183150;1.182980;1.183050;0
20170801 003800;1.183040;1.183160;1.183030;1.183160;0
20170801 003900;1.183160;1.183320;1.183160;1.183280;0
20170801 004000;1.183290;1.183320;1.183220;1.183280;0
20170801 004100;1.183260;1.183280;1.183220;1.183230;0
20170801 004200;1.183210;1.183210;1.183120;1.183170;0
20170801 004300;1.183170;1.183170;1.183110;1.183140;0
20170801 004400;1.183150;1.183180;1.183140;1.183150;0
20170801 004500;1.183140;1.183140;1.182930;1.183010;0
20170801 004600;1.183020;1.183070;1.182990;1.183070;0
20170801 004700;1.183080;1.183150;1.183050;1.183150;0
20170801 004800;1.183180;1.183220;1.182980;1.183050;0
20170801 004900;1.183080;1.183110;1.183070;1.183110;0
20170801 005000;1.183110;1.183150;1.183080;1.183090;0
20170801 005100;1.183110;1.183110;1.182860;1.182870;0
20170801 005200;1.182860;1.182890;1.182760;1.182870;0
20170801 005300;1.182780;1.182840;1.182710;1.182840;0
20170801 005400;1.182820;1.182840;1.182810;1.182830;0
20170801 005500;1.182820;1.182940;1.182820;1.182930;0
20170801 005600;1.182920;1.182930;1.182870;1.182870;0
20170801 005700;1.182890;1.183020;1.182880;1.183000;0
20170801 005800;1.183000;1.183050;1.182970;1.183010;0
20170801 005900;1.183000;1.183080;1.182980;1.183070;0
20170801 010000;1.183060;1.183100;1.183030;1.183100;0
20170801 010100;1.183110;1.183300;1.183110;1.183180;0
20170801 010200;1.183190;1.183230;1.183130;1.183160;0
20170801 010300;1.183160;1.183270;1.183160;1.183270;0
20170801 010400;1.183270;1.183320;1.183200;1.183220;0
20170801 010500;1.183220;1.183230;1.183130;1.183180;0
20170801 010600;1.183180;1.183210;1.183150;1.183160;0
20170801 010700;1.183160;1.183160;1.183060;1.183080;0
20170801 010800;1.183080;1.183090;1.183040;1.183040;0
20170801 010900;1.183060;1.183170;1.183050;1.183140;0
20170801 011000;1.183150;1.183160;1.183040;1.183070;0
20170801 011100;1.183090;1.183130;1.183070;1.183130;0
20170801 011200;1.183120;1.183120;1.182990;1.182990;0
20170801 011300;1.183000;1.183090;1.182930;1.182970;0
20170801 011400;1.182960;1.182970;1.182930;1.182970;0
20170801 011500;1.182940;1.183040;1.182930;1.183020;0
20170801 011600;1.183010;1.183040;1.183010;1.183040;0
20170801 011700;1.183020;1.183040;1.183000;1.183000;0
20170801 011800;1.183010;1.183070;1.183000;1.183010;0
20170801 011900;1.183000;1.183030;1.182990;1.183000;0
20170801 012000;1.183010;1.183090;1.182990;1.183000;0
20170801 012100;1.182990;1.183020;1.182980;1.183020;0
20170801 012200;1.183020;1.183020;1.183000;1.183000;0
20170801 012300;1.183020;1.183060;1.183010;1.183020;0
20170801 012400;1.183020;1.183020;1.182970;1.182970;0
20170801 012500;1.182970;1.182970;1.182860;1.182960;0
20170801 012600;1.182960;1.183040;1.182960;1.183040;0
20170801 012700;1.183060;1.183120;1.182980;1.182980;0
20170801 012800;1.183000;1.183020;1.182970;1.183000;0
20170801 012900;1.182980;1.182990;1.182960;1.182980;0
20170801 013000;1.182970;1.182980;1.182970;1.182970;0
20170801 013100;1.182970;1.182980;1.182770;1.182770;0
20170801 013200;1.182780;1.182820;1.182720;1.182720;0
20170801 013300;1.182740;1.182770;1.182660;1.182680;0
20170801 013400;1.182680;1.182730;1.182650;1.182720;0
20170801 013500;1.182730;1.182850;1.182730;1.182740;0
20170801 013600;1.182730;1.182790;1.182730;1.182770;0
20170801 013700;1.182750;1.182770;1.182610;1.182670;0
20170801 013800;1.182660;1.182840;1.182610;1.182720;0
20170801 013900;1.182740;1.182750;1.182710;1.182740;0
20170801 014000;1.182730;1.182730;1.182480;1.182550;0
