20170601 020000;12643.750000;12647.000000;12643.500000;12645.750000;0
20170601 020100;12645.500000;12652.250000;12645.500000;12649.750000;0
20170601 020200;12648.750000;12651.000000;12647.750000;12650.000000;0
20170601 020300;12649.750000;12653.500000;12649.250000;12653.250000;0
20170601 020400;12653.750000;12653.750000;12651.000000;12652.250000;0
20170601 020500;12652.000000;12652.750000;12649.500000;12649.500000;0
20170601 020600;12649.000000;12650.250000;12648.000000;12648.000000;0
20170601 020700;12648.500000;12648.750000;12648.000000;12648.000000;0
20170601 020800;12647.000000;12647.000000;12642.000000;12644.250000;0
20170601 020900;12644.500000;12646.250000;12642.000000;12643.750000;0
20170601 021000;12643.500000;12646.750000;12642.000000;12646.750000;0
20170601 021100;12646.500000;12648.000000;12644.250000;12648.000000;0
20170601 021200;12648.750000;12650.000000;12648.250000;12648.750000;0
20170601 021300;12648.500000;12649.250000;12646.750000;12647.750000;0
20170601 021400;12648.000000;12648.500000;12647.250000;12647.250000;0
20170601 021500;12647.500000;12648.250000;12644.250000;12644.250000;0
20170601 021600;12644.000000;12644.750000;12643.500000;12643.500000;0
20170601 021700;12643.250000;12643.250000;12639.500000;12641.750000;0
20170601 021800;12641.250000;12643.250000;12641.250000;12643.000000;0
20170601 021900;12642.500000;12643.000000;12633.750000;12635.000000;0
20170601 022000;12635.250000;12640.250000;12633.750000;12639.500000;0
20170601 022100;12639.750000;12644.250000;12639.500000;12643.750000;0
20170601 022200;12644.500000;12645.000000;12643.000000;12643.500000;0
20170601 022300;12643.750000;12648.500000;12643.750000;12648.000000;0
20170601 022400;12647.750000;12647.750000;12643.500000;12644.250000;0
20170601 022500;12644.500000;12644.500000;12640.500000;12642.000000;0
20170601 022600;12641.750000;12641.750000;12640.000000;12641.500000;0
20170601 022700;12641.750000;12644.250000;12641.750000;12643.500000;0
20170601 022800;12643.250000;12643.750000;12641.500000;12642.250000;0
20170601 022900;12642.000000;12643.750000;12641.500000;12641.750000;0
20170601 023000;12641.500000;12641.500000;12637.000000;12639.500000;0
20170601 023100;12639.250000;12639.750000;12636.750000;12639.500000;0
20170601 023200;12639.750000;12640.250000;12639.000000;12639.500000;0
20170601 023300;12639.750000;12639.750000;12637.750000;12637.750000;0
20170601 023400;12638.250000;12639.500000;12637.750000;12637.750000;0
20170601 023500;12638.000000;12641.000000;12638.000000;12641.000000;0
20170601 023600;12640.750000;12642.000000;12640.500000;12641.750000;0
20170601 023700;12641.500000;12643.500000;12641.500000;12642.750000;0
20170601 023800;12643.000000;12643.000000;12641.500000;12641.500000;0
20170601 023900;12641.750000;12643.000000;12641.500000;12642.000000;0
20170601 024000;12642.250000;12644.500000;12641.750000;12644.250000;0
20170601 024100;12644.000000;12644.000000;12642.000000;12642.500000;0
20170601 024200;12643.250000;12643.250000;12637.750000;12639.000000;0
20170601 024300;12639.250000;12639.750000;12638.000000;12639.250000;0
20170601 024400;12639.000000;12639.250000;12638.500000;12638.500000;0
20170601 024500;12638.750000;12639.500000;12638.500000;12639.000000;0
20170601 024600;12639.250000;12639.500000;12638.750000;12639.000000;0
20170601 024700;12638.750000;12639.500000;12638.500000;12639.000000;0
20170601 024800;12638.750000;12638.750000;12636.000000;12636.000000;0
20170601 024900;12636.250000;12637.000000;12635.500000;12635.500000;0
20170601 025000;12633.750000;12634.750000;12629.500000;12631.000000;0
20170601 025100;12630.750000;12633.000000;12629.750000;12631.500000;0
20170601 025200;12631.750000;12632.500000;12631.000000;12631.500000;0
20170601 025300;12631.250000;12631.250000;12627.500000;12629.750000;0
20170601 025400;12630.000000;12630.750000;12629.750000;12630.000000;0
20170601 025500;12630.250000;12632.500000;12630.000000;12631.500000;0
20170601 025600;12632.000000;12634.000000;12629.500000;12629.500000;0
20170601 025700;12629.000000;12629.250000;12627.250000;12627.500000;0
20170601 025800;12627.000000;12629.750000;12627.000000;12629.000000;0
20170601 025900;12630.500000;12631.000000;12627.500000;12628.250000;0
20170601 030000;12628.000000;12628.000000;12617.750000;12620.000000;0
20170601 030100;12619.750000;12624.250000;12615.500000;12624.000000;0
20170601 030200;12624.250000;12632.750000;12621.750000;12632.750000;0
20170601 030300;12633.000000;12636.250000;12629.500000;12631.250000;0
20170601 030400;12632.250000;12641.250000;12632.250000;12640.750000;0
20170601 030500;12641.250000;12647.250000;12637.750000;12644.750000;0
20170601 030600;12644.000000;12655.500000;12639.250000;12652.250000;0
20170601 030700;12653.250000;12666.250000;12652.750000;12656.250000;0
20170601 030800;12656.000000;12662.750000;12656.000000;12658.250000;0
20170601 030900;12659.250000;12662.750000;12654.500000;12655.000000;0
20170601 031000;12654.750000;12658.250000;12652.750000;12655.250000;0
20170601 031100;12654.750000;12660.000000;12653.250000;12659.000000;0
20170601 031200;12658.750000;12661.750000;12650.500000;12650.750000;0
20170601 031300;12651.250000;12656.750000;12645.000000;12648.000000;0
20170601 031400;12648.500000;12649.500000;12644.000000;12646.750000;0
20170601 031500;12647.250000;12649.250000;12646.000000;12648.250000;0
20170601 031600;12646.750000;12653.500000;12646.750000;12652.500000;0
20170601 031700;12652.750000;12653.250000;12648.500000;12650.750000;0
20170601 031800;12651.750000;12652.250000;12645.750000;12647.750000;0
20170601 031900;12647.250000;12651.500000;12646.250000;12651.000000;0
20170601 032000;12650.750000;12651.250000;12642.500000;12643.250000;0
20170601 032100;12643.000000;12644.250000;12634.000000;12634.250000;0
20170601 032200;12633.500000;12645.750000;12633.500000;12645.750000;0
20170601 032300;12647.000000;12649.750000;12643.750000;12648.500000;0
20170601 032400;12648.750000;12652.000000;12645.750000;12647.750000;0
20170601 032500;12647.500000;12648.000000;12641.750000;12645.250000;0
20170601 032600;12645.500000;12647.000000;12640.000000;12641.750000;0
20170601 032700;12642.500000;12644.250000;12637.250000;12639.750000;0
20170601 032800;12640.000000;12643.750000;12639.500000;12641.250000;0
20170601 032900;12641.500000;12644.000000;12639.500000;12640.750000;0
20170601 033000;12640.250000;12641.000000;12634.750000;12636.250000;0
20170601 033100;12635.750000;12636.500000;12631.500000;12636.500000;0
20170601 033200;12636.000000;12644.000000;12635.500000;12642.750000;0
20170601 033300;12642.250000;12647.500000;12641.250000;12646.000000;0
20170601 033400;12645.500000;12648.750000;12644.000000;12648.500000;0
20170601 033500;12647.500000;12656.500000;12646.750000;12654.250000;0
20170601 033600;12654.500000;12659.000000;12654.250000;12657.000000;0
20170601 033700;12657.250000;12657.750000;12651.250000;12651.750000;0
20170601 033800;12652.000000;12660.000000;12651.750000;12656.250000;0
20170601 033900;12656.000000;12656.250000;12650.750000;12653.750000;0
20170601 034000;12654.000000;12655.000000;12649.750000;12655.000000;0
20170601 034100;12654.250000;12655.250000;12652.750000;12652.750000;0
20170601 034200;12653.750000;12654.000000;12651.750000;12653.250000;0
20170601 034300;12653.500000;12654.500000;12651.750000;12652.000000;0
20170601 034400;12652.250000;12653.750000;12648.750000;12653.750000;0
20170601 034500;12654.500000;12655.500000;12652.500000;12653.250000;0
20170601 034600;12653.000000;12664.500000;12652.250000;12663.000000;0
20170601 034700;12662.750000;12669.250000;12662.250000;12666.250000;0
20170601 034800;12666.750000;12667.000000;12662.000000;12662.250000;0
20170601 034900;12661.750000;12662.500000;12659.250000;12660.750000;0
20170601 035000;12660.500000;12662.250000;12656.000000;12656.250000;0
20170601 035100;12656.750000;12656.750000;12652.750000;12653.000000;0
20170601 035200;12652.750000;12656.000000;12650.250000;12655.250000;0
20170601 035300;12655.500000;12658.500000;12652.000000;12653.250000;0
20170601 035400;12652.750000;12654.500000;12651.750000;12652.500000;0
20170601 035500;12653.500000;12656.250000;12652.250000;12654.750000;0
20170601 035600;12655.000000;12657.250000;12653.250000;12656.000000;0
20170601 035700;12656.250000;12657.750000;12655.250000;12657.750000;0
20170601 035800;12657.250000;12657.500000;12653.750000;12653.750000;0
20170601 035900;12653.500000;12654.500000;12651.500000;12653.250000;0
20170601 040000;12652.750000;12653.750000;12650.250000;12652.250000;0
20170601 040100;12652.500000;12658.500000;12652.500000;12654.250000;0
20170601 040200;12654.500000;12654.750000;12646.750000;12652.500000;0
20170601 040300;12652.250000;12652.250000;12648.500000;12651.500000;0
20170601 040400;12651.750000;12654.750000;12651.750000;12654.250000;0
20170601 040500;12655.000000;12656.000000;12653.000000;12653.750000;0
20170601 040600;12653.000000;12659.000000;12652.000000;12657.750000;0
20170601 040700;12657.500000;12657.750000;12653.500000;12656.250000;0
20170601 040800;12656.500000;12656.500000;12653.500000;12654.750000;0
20170601 040900;12654.250000;12658.000000;12654.250000;12657.500000;0
20170601 041000;12658.000000;12659.500000;12656.000000;12659.500000;0
20170601 041100;12659.000000;12664.500000;12658.250000;12663.000000;0
20170601 041200;12663.250000;12664.500000;12655.250000;12655.250000;0
20170601 041300;12655.500000;12656.750000;12647.750000;12648.000000;0
20170601 041400;12647.750000;12650.750000;12639.250000;12645.250000;0
20170601 041500;12646.750000;12650.250000;12645.750000;12648.000000;0
20170601 041600;12648.250000;12654.750000;12648.250000;12653.000000;0
20170601 041700;12653.250000;12657.750000;12653.250000;12656.500000;0
20170601 041800;12656.750000;12661.500000;12656.250000;12661.250000;0
20170601 041900;12661.000000;12661.500000;12657.250000;12660.250000;0
20170601 042000;12660.000000;12665.000000;12660.000000;12663.250000;0
20170601 042100;12663.000000;12664.250000;12660.250000;12661.250000;0
20170601 042200;12661.000000;12661.000000;12658.250000;12659.250000;0
20170601 042300;12659.750000;12660.250000;12654.250000;12654.250000;0
20170601 042400;12654.750000;12657.000000;12652.750000;12656.250000;0
20170601 042500;12656.500000;12658.500000;12655.250000;12658.250000;0
20170601 042600;12658.500000;12659.500000;12657.250000;12657.250000;0
20170601 042700;12658.000000;12658.000000;12655.250000;12655.750000;0
20170601 042800;12655.250000;12659.250000;12655.250000;12658.750000;0
20170601 042900;12658.500000;12658.750000;12657.250000;12658.250000;0
20170601 043000;12658.000000;12666.250000;12657.750000;12666.250000;0
20170601 043100;12666.500000;12675.500000;12666.250000;12670.250000;0
20170601 043200;12670.000000;12670.000000;12666.000000;12667.250000;0
20170601 043300;12667.500000;12672.500000;12667.500000;12670.750000;0
20170601 043400;12670.500000;12670.500000;12667.250000;12667.750000;0
20170601 043500;12668.000000;12670.750000;12665.000000;12666.250000;0
20170601 043600;12666.000000;12666.750000;12663.500000;12666.250000;0
20170601 043700;12666.000000;12666.500000;12661.000000;12663.750000;0
20170601 043800;12663.500000;12665.750000;12662.000000;12665.750000;0
