20170801 020000;12121.500000;12126.750000;12121.500000;12124.750000;0
20170801 020100;12124.250000;12126.250000;12121.750000;12124.250000;0
20170801 020200;12124.000000;12124.750000;12122.750000;12124.500000;0
20170801 020300;12124.000000;12124.250000;12118.750000;12120.500000;0
20170801 020400;12120.000000;12122.250000;12119.750000;12121.750000;0
20170801 020500;12122.250000;12123.500000;12121.250000;12122.000000;0
20170801 020600;12121.500000;12121.500000;12119.500000;12119.750000;0
20170801 020700;12120.000000;12120.000000;12116.250000;12118.250000;0
20170801 020800;12118.500000;12121.250000;12118.500000;12121.000000;0
20170801 020900;12120.750000;12124.250000;12119.500000;12123.500000;0
20170801 021000;12123.250000;12124.250000;12120.750000;12124.250000;0
20170801 021100;12124.500000;12124.750000;12119.750000;12120.750000;0
20170801 021200;12120.500000;12121.750000;12119.750000;12121.750000;0
20170801 021300;12121.500000;12125.750000;12121.500000;12123.000000;0
20170801 021400;12122.750000;12122.750000;12121.750000;12122.250000;0
20170801 021500;12122.500000;12126.000000;12122.500000;12125.750000;0
20170801 021600;12125.500000;12126.250000;12123.750000;12124.250000;0
20170801 021700;12124.000000;12124.500000;12122.250000;12122.250000;0
20170801 021800;12121.750000;12122.500000;12121.250000;12121.250000;0
20170801 021900;12121.500000;12122.250000;12121.250000;12122.250000;0
20170801 022000;12122.500000;12125.000000;12122.250000;12124.500000;0
20170801 022100;12124.750000;12125.750000;12124.500000;12125.750000;0
20170801 022200;12126.000000;12126.250000;12125.500000;12125.750000;0
20170801 022300;12125.500000;12126.000000;12125.000000;12125.750000;0
20170801 022400;12126.000000;12126.750000;12125.750000;12125.750000;0
20170801 022500;12125.500000;12125.500000;12123.500000;12123.500000;0
20170801 022600;12123.250000;12123.250000;12122.000000;12122.000000;0
20170801 022700;12122.250000;12122.750000;12121.500000;12122.250000;0
20170801 022800;12122.000000;12122.500000;12121.500000;12121.750000;0
20170801 022900;12122.000000;12123.000000;12121.000000;12121.750000;0
20170801 023000;12121.500000;12125.000000;12121.000000;12125.000000;0
20170801 023100;12124.750000;12124.750000;12124.000000;12124.500000;0
20170801 023200;12124.000000;12125.000000;12123.500000;12125.000000;0
20170801 023300;12125.250000;12125.250000;12125.000000;12125.000000;0
20170801 023400;12124.750000;12125.500000;12124.500000;12125.250000;0
20170801 023500;12125.500000;12125.500000;12124.250000;12124.500000;0
20170801 023600;12124.750000;12125.250000;12124.500000;12124.750000;0
20170801 023700;12125.000000;12125.250000;12124.500000;12124.750000;0
20170801 023800;12124.500000;12125.000000;12124.000000;12124.750000;0
20170801 023900;12125.000000;12125.750000;12124.750000;12125.000000;0
20170801 024000;12125.250000;12126.000000;12125.250000;12126.000000;0
20170801 024100;12126.250000;12126.750000;12125.750000;12126.000000;0
20170801 024200;12125.750000;12126.000000;12124.500000;12124.500000;0
20170801 024300;12123.750000;12123.750000;12122.500000;12122.500000;0
20170801 024400;12122.250000;12122.500000;12121.750000;12122.250000;0
20170801 024500;12122.000000;12122.250000;12120.750000;12120.750000;0
20170801 024600;12121.000000;12122.500000;12118.750000;12122.500000;0
20170801 024700;12122.750000;12125.500000;12122.750000;12125.000000;0
20170801 024800;12125.250000;12125.750000;12124.250000;12125.250000;0
20170801 024900;12125.000000;12126.000000;12124.500000;12125.250000;0
20170801 025000;12124.750000;12126.000000;12124.500000;12125.250000;0
20170801 025100;12125.000000;12125.500000;12124.000000;12124.750000;0
20170801 025200;12124.500000;12124.750000;12122.250000;12123.000000;0
20170801 025300;12122.750000;12122.750000;12122.250000;12122.750000;0
20170801 025400;12122.500000;12123.250000;12122.000000;12123.250000;0
20170801 025500;12123.000000;12124.750000;12123.000000;12124.750000;0
20170801 025600;12125.000000;12126.750000;12125.000000;12125.750000;0
20170801 025700;12125.500000;12126.250000;12125.000000;12125.750000;0
20170801 025800;12126.250000;12126.500000;12125.000000;12126.000000;0
20170801 025900;12125.750000;12144.500000;12125.750000;12144.500000;0
20170801 030000;12146.250000;12146.250000;12132.000000;12136.750000;0
20170801 030100;12136.500000;12137.750000;12128.750000;12131.500000;0
20170801 030200;12131.750000;12137.750000;12129.500000;12135.750000;0
20170801 030300;12136.000000;12140.000000;12133.750000;12134.500000;0
20170801 030400;12135.000000;12135.000000;12122.500000;12124.750000;0
20170801 030500;12124.250000;12127.750000;12121.250000;12127.750000;0
20170801 030600;12128.250000;12133.000000;12125.750000;12133.000000;0
20170801 030700;12133.250000;12134.750000;12127.750000;12128.500000;0
20170801 030800;12128.750000;12130.000000;12120.500000;12122.750000;0
20170801 030900;12122.500000;12123.500000;12118.750000;12119.750000;0
20170801 031000;12119.250000;12120.250000;12112.250000;12116.000000;0
20170801 031100;12115.750000;12119.750000;12115.500000;12115.500000;0
20170801 031200;12115.000000;12116.500000;12111.500000;12115.000000;0
20170801 031300;12114.750000;12116.000000;12111.250000;12112.000000;0
20170801 031400;12113.250000;12117.250000;12112.750000;12112.750000;0
20170801 031500;12113.250000;12114.750000;12111.000000;12113.250000;0
20170801 031600;12114.250000;12120.000000;12114.250000;12119.000000;0
20170801 031700;12119.250000;12121.000000;12114.250000;12115.250000;0
20170801 031800;12115.000000;12117.000000;12111.000000;12116.750000;0
20170801 031900;12116.500000;12116.500000;12112.500000;12114.750000;0
20170801 032000;12115.000000;12117.750000;12115.000000;12116.750000;0
20170801 032100;12117.000000;12119.250000;12112.500000;12112.750000;0
20170801 032200;12113.500000;12114.750000;12111.250000;12114.250000;0
20170801 032300;12114.500000;12118.250000;12114.500000;12116.750000;0
20170801 032400;12117.000000;12119.250000;12116.500000;12118.000000;0
20170801 032500;12118.250000;12122.000000;12117.500000;12121.500000;0
20170801 032600;12121.250000;12121.750000;12119.500000;12120.250000;0
20170801 032700;12121.000000;12126.250000;12116.750000;12116.750000;0
20170801 032800;12116.500000;12116.500000;12092.750000;12099.750000;0
20170801 032900;12100.000000;12101.250000;12080.250000;12087.250000;0
20170801 033000;12087.000000;12096.000000;12085.000000;12092.500000;0
20170801 033100;12092.750000;12097.250000;12092.500000;12094.750000;0
20170801 033200;12094.000000;12096.500000;12093.500000;12095.250000;0
20170801 033300;12095.000000;12097.750000;12092.250000;12095.250000;0
20170801 033400;12095.750000;12098.750000;12095.750000;12097.500000;0
20170801 033500;12097.250000;12098.500000;12094.250000;12095.250000;0
20170801 033600;12095.500000;12097.250000;12094.250000;12096.000000;0
20170801 033700;12095.750000;12096.750000;12092.750000;12096.250000;0
20170801 033800;12096.500000;12096.750000;12090.000000;12090.500000;0
20170801 033900;12090.750000;12091.250000;12085.750000;12088.000000;0
20170801 034000;12087.500000;12091.250000;12087.500000;12090.500000;0
20170801 034100;12090.250000;12096.500000;12090.250000;12095.500000;0
20170801 034200;12095.250000;12097.500000;12093.750000;12097.500000;0
20170801 034300;12097.250000;12097.250000;12093.750000;12094.750000;0
20170801 034400;12095.000000;12095.750000;12091.500000;12095.500000;0
20170801 034500;12095.750000;12104.500000;12095.000000;12100.250000;0
20170801 034600;12100.750000;12101.750000;12098.500000;12099.250000;0
20170801 034700;12099.000000;12102.000000;12096.250000;12098.250000;0
20170801 034800;12098.500000;12102.000000;12098.250000;12101.250000;0
20170801 034900;12101.750000;12103.750000;12098.750000;12103.500000;0
20170801 035000;12103.000000;12103.250000;12099.750000;12103.250000;0
