;Time;Close;RSI;MACD;Volatility;EMA20;EMA50;EMA100
2976;20171006 094500;12960.5;64.91388367737142;2.9469414187169605;0.20021349927334764;12956.964646183513;12952.73122933639;12955.307215038882
2977;20171006 094600;12962.0;67.47341636670951;2.9936240760198416;0.198039727627186;12957.645052611371;12953.195955424608;12955.411853351516
2978;20171006 094700;12961.0;64.11541209704389;2.8416276665120677;0.20205492626034893;12958.150542633923;12953.609377327753;12955.492293297915
2979;20171006 094800;12963.0;67.58955888956032;2.811617698551345;0.22092421181318636;12958.876474853967;12954.095756073724;12955.616942575087
2980;20171006 094900;12960.25;59.11486047819612;2.4525335639791592;0.2442861224682242;12959.189538571796;12954.44294589877;12955.677695083525
2981;20171006 095000;12958.5;54.43718253246545;2.0126982122292247;0.2690370836538197;12959.250328663702;12954.677212717183;12955.698717206287
2982;20171006 095100;12958.75;54.985176582401316;1.6210316129199782;0.3152673523495903;12959.340297020266;12954.91363053653;12955.719624863992
2983;20171006 095200;12958.0;52.92852373880103;1.197242650512635;0.354946281223138;12959.301915872347;12955.09755918336;12955.72449224346
2984;20171006 095300;12958.0;52.92852373880103;0.7925277363028727;0.3988523267122444;12959.25231237396;12955.26353684813;12955.726938898953
2985;20171006 095400;12957.25;50.72796884619584;0.34581237738530035;0.47401918397575726;12959.128565597903;12955.381321712806;12955.714485620665
2986;20171006 095500;12955.75;46.55871718598423;-0.09253996668667241;0.4841446923369963;12958.814236294667;12955.440266074036;12955.66947685136
2987;20171006 095600;12961.5;60.09732288329464;0.06984070355792937;0.48830392499509406;12959.144411803682;12955.76227343668;12955.761689353076
2988;20171006 095700;12962.5;61.90484511546101;0.25479045493011654;0.47055395834489205;12959.538380121356;12956.104732692207;12955.874976965171
2989;20171006 095800;12961.0;57.683877663541715;0.2141967962943454;0.4889082677033108;12959.740812230593;12956.376472657019;12955.946246146961
2990;20171006 095900;12959.75;54.357653600839654;0.11076968893394223;0.498822021410847;12959.76772322756;12956.574730424007;12955.983603781824
2991;20171006 100000;12962.25;59.40005255805413;0.19880008437939978;0.5101268594886821;12960.082238453148;12956.878592726474;12956.082123093229
2992;20171006 100100;12962.5;59.87740911724935;0.35207446799904574;0.49173894556181563;12960.349695702338;12957.178808768365;12956.187515922584
2993;20171006 100200;12962.5;59.87740911724934;0.4942866004366806;0.49173894556181563;12960.554486587827;12957.476455712678;12956.290821765231
2994;20171006 100300;12965.5;65.519516894758;0.8610315065616305;0.42665668651002364;12961.114754052525;12957.915359595276;12956.456911348729
2995;20171006 100400;12966.0;66.36837231865815;1.1825401780624816;0.38009598635636277;12961.67672060762;12958.373533551667;12956.628838239603
2996;20171006 100500;12968.5;70.3047924059667;1.6670263235700986;0.31865842097424546;12962.445578323355;12958.924051224973;12956.855388168902
2997;20171006 100600;12968.0;68.57600957096817;2.034007652409855;0.2870353451970314;12963.063837051332;12959.427236073101;12957.066001410736
2998;20171006 100700;12968.75;69.77654654809393;2.367052152294491;0.2607109004522148;12963.720678538431;12959.914021718641;12957.288845138643
2999;20171006 100800;12968.5;68.83254766580863;2.445256292419799;0.24358067304097109;12964.25767934936;12960.368845782621;12957.500001284174
3000;20171006 100900;12968.0;66.88361678129175;2.4180459829458414;0.23390949791794882;12964.729392998555;12960.778555698567;12957.694750789567
3001;20171006 101000;12967.0;63.03922084559395;2.3326037905953854;0.2341244979974706;12965.072101716478;12961.128380832446;12957.872040129512
3002;20171006 101100;12969.75;68.41568970227168;2.4912454259974766;0.2272001637755034;12965.681270515515;12961.590738631912;12958.104148135371
3003;20171006 101200;12967.25;59.88702992823753;2.3383103346532153;0.23410444843897035;12965.968292029052;12961.92158540309;12958.260461150525
3004;20171006 101300;12967.0;59.09370521188234;2.130182719540244;0.24543669916418082;12966.200449212065;12962.22811985609;12958.414926603999
3005;20171006 101400;12966.5;57.45441334680151;1.873053185383469;0.26864718852710584;12966.366596564027;12962.503025507014;12958.557981905666
3006;20171006 101500;12962.5;46.37176900059914;1.2322148041566834;0.3224973115943178;12966.09877373298;12962.599549705135;12958.621320848515
3007;20171006 101600;12963.0;47.729066212248995;0.7265109667023353;0.33089030488983895;12965.82596897191;12962.704226416628;12958.698730005479
3008;20171006 101700;12963.75;49.78219028301148;0.31262385742047627;0.3363714458609574;12965.646854763616;12962.838811964002;12958.794881253523
3009;20171006 101800;12961.5;44.17623563488495;-0.2228923958755331;0.3406195498419374;12965.259355063647;12962.886020406346;12958.834501920044
3010;20171006 101900;12963.0;48.35188016367744;-0.5664401036465279;0.3725291028667556;12965.09253090906;12962.982530999536;12958.915437470396
3011;20171006 102000;12962.0;45.887583368965046;-0.859274674923654;0.370200022937789;12964.794284731346;12963.017633016265;12958.96799533572
3012;20171006 102100;12965.25;54.07900018552076;-0.7883964674165327;0.3839145299336174;12964.878599854703;12963.201819664993;12959.086968007174
3013;20171006 102200;12964.0;50.888262831158094;-0.8354982135297178;0.39559490429677896;12964.817240224902;12963.306753498766;12959.173408848363
3014;20171006 102300;12961.0;44.15482982707571;-1.2107726365775306;0.3642110951471649;12964.386743896308;12963.265381006686;12959.184786007827
3015;20171006 102400;12960.75;43.63665795265015;-1.4373626526812586;0.33951991873252196;12963.962279420828;12963.215827043707;12959.178590900778
3016;20171006 102500;12959.75;41.536876335320876;-1.6818105221173028;0.323494916893276;12963.43093009563;12963.107524499233;12959.150392148693
3017;20171006 102600;12958.0;38.08322057053143;-1.997291322617457;0.29810099695853093;12962.764921679045;12962.91643350136;12959.093521782905
3018;20171006 102700;12960.0;43.83122143533494;-1.9220279318269604;0.3009628392245865;12962.371415948306;12962.817403694331;12959.100624925573
3019;20171006 102800;12959.75;43.290226719892686;-1.8610377832155791;0.3063618404783564;12961.991577430023;12962.715521514414;12959.103411696999
3020;20171006 102900;12960.5;45.464887880545874;-1.7075899203737208;0.31774960546060704;12961.7379397025;12962.643978451966;12959.148112072535
3021;20171006 103000;12958.5;40.95473537948757;-1.6809046804282843;0.3156184009438233;12961.303104060667;12962.490673573595;12959.141476410692
3022;20171006 103100;12955.0;34.50402436576816;-1.9519849133885145;0.31700035308019514;12960.483362391953;12962.16624140034;12959.064115657264
3023;20171006 103200;12953.0;31.4551350976556;-2.277621984077996;0.28683524134246513;12959.558654016824;12961.748488443307;12958.948682839538
3024;20171006 103300;12954.5;36.021316352510595;-2.4466648298730433;0.28415623203916535;12958.890906220158;12961.433553726152;12958.87453615137
3025;20171006 103400;12953.5;34.377165321813024;-2.6106301953623188;0.27974764157887205;12958.184076507563;12961.085617650111;12958.786704414697
3026;20171006 103500;12948.0;27.061134820978424;-3.0631543029976456;0.22693539585500458;12956.998437839804;12960.495755502638;12958.573106307462
3027;20171006 103600;12944.25;23.403943013138687;-3.7059119128025486;0.1838976884290535;12955.505344067224;12959.749752098729;12958.285606539628
3028;20171006 103700;12940.25;20.25887234579905;-4.468374184389177;0.15127111653013603;12953.702828255631;12958.857732824135;12957.918393675112
3029;20171006 103800;12932.5;15.822381238622185;-5.618180202232907;0.11752886166360539;12951.252058040065;12957.636946605558;12957.380194043588
3030;20171006 103900;12937.0;25.9610327236783;-6.1416687526125315;0.10774008999554739;12949.507899033944;12956.684991333757;12956.958031122933
3031;20171006 104000;12934.5;24.216020354945016;-6.669597247946513;0.0990690833850464;12947.66943862443;12955.667726385287;12956.476902971895
3032;20171006 104100;12933.75;23.701319362909075;-7.064587491775455;0.09496618915242581;12945.875130319495;12954.65480636152;12955.988126285605
3033;20171006 104200;12939.0;34.23812863662205;-6.811114843656469;0.09576500078354906;12944.84841355608;12953.924307366637;12955.624610442721
3034;20171006 104300;12937.5;32.8425768574825;-6.549398762073906;0.09540047915010981;12943.798938745547;12953.154427781232;12955.228517822101
3035;20171006 104400;12939.5;36.55580187743015;-6.043548351388381;0.09705068842154348;12943.073364927694;12952.510045072286;12954.882196920349
3036;20171006 104500;12942.0;40.95086842831813;-5.34001799174257;0.10007376575111325;12942.707060558923;12952.0135157039;12954.6069596301
3037;20171006 104600;12940.75;39.47826342636044;-4.804141106797033;0.10268008688529172;12942.264033550407;12951.444486091854;12954.310870547853
3038;20171006 104700;12940.5;39.174842802698855;-4.234663947359877;0.10814230945255936;12941.805915246263;12950.880297377884;12954.008721100021
3039;20171006 104800;12942.0;42.052617648883675;-3.4995349915243423;0.11616968826533068;12941.56032037096;12950.415465401966;12953.752329920826
3040;20171006 104900;12941.0;40.67111083640864;-2.8544286447977356;0.129195811022934;12941.216841417236;12949.931180458141;12953.475015573904
3041;20171006 105000;12942.5;43.66093451913785;-1.9879267664182407;0.14556374339171324;12941.10100383029;12949.518574556465;12953.237544250918
3042;20171006 105100;12941.0;41.413407065844346;-1.4506487177513918;0.16085702650796727;12940.883096647412;12949.052587655033;12952.968874119497
3043;20171006 105200;12938.25;37.59271698023277;-1.1481310097879032;0.17618950005677395;12940.412879494243;12948.480157464865;12952.647194842773
3044;20171006 105300;12936.25;35.05941207323772;-0.9931978111380886;0.20784369031104713;12939.744896793998;12947.821063876503;12952.29460583254
3045;20171006 105400;12934.5;32.96605431875939;-1.1089331144630705;0.26172375516912627;12938.962706553695;12947.105383523758;12951.915894877717
3046;20171006 105500;12933.0;31.244013141164544;-1.2836099141131854;0.2882802840002203;12938.171664270694;12946.334401323069;12951.508781938828
3047;20171006 105600;12935.75;37.67214613532084;-1.2084468169450702;0.3085970322487926;12937.814569146174;12945.721439030205;12951.171159108511
3048;20171006 105700;12933.5;34.80499603363971;-1.3420884066508734;0.2983627608254665;12937.303233338156;12945.025871019157;12950.773198801196
3049;20171006 105800;12936.75;41.70638609535709;-1.1108592012042209;0.3195455593550947;12937.313774664846;12944.506507353282;12950.456772692545
3050;20171006 105900;12936.0;40.63730717693825;-1.019381679905564;0.31712617184009284;12937.173775570303;12943.976565111867;12950.127112281833
3051;20171006 110000;12939.5;47.41194080679113;-0.7054564328445849;0.32609557459771227;12937.469709243538;12943.632272062654;12949.884908431859
3052;20171006 110100;12939.75;47.869576741661305;-0.452792266407414;0.34452048127477725;12937.776145979115;12943.29594448902;12949.654000752911
3053;20171006 110200;12940.25;48.82869931239606;-0.34215407920964935;0.3414840637163945;12938.030348246326;12943.010822236169;12949.439116053505
3054;20171006 110300;12937.5;44.03044454701492;-0.4133923093249905;0.3414840637163945;12937.97983888953;12942.613697976682;12949.165508470305
3055;20171006 110400;12941.0;50.674047396088724;-0.1383039967440709;0.3362619545271959;12938.289789827839;12942.393946334256;12948.979022270913
3056;20171006 110500;12938.0;45.67000730994017;-0.14704521609201038;0.3490646489992154;12938.202680005057;12942.07130139814;12948.734498586728
3057;20171006 110600;12938.0;45.67000730994016;-0.04930029040951922;0.3557544082661979;12938.142463478232;12941.758241177784;12948.489393495196
3058;20171006 110700;12936.0;42.43041351288228;-0.1173881692939176;0.3569601822556491;12937.87146969694;12941.36215230865;12948.203339768841
3059;20171006 110800;12933.75;39.072511554884535;-0.3930752811465936;0.35807631384118344;12937.356207765824;12940.89336104222;12947.881495137557
3060;20171006 110900;12936.0;43.85736076071557;-0.318561990168746;0.3709743213201271;12937.152656632006;12940.5357910814;12947.609028562589
3061;20171006 111000;12938.5;48.67999011084448;-0.12054259364049358;0.41158449909359296;12937.221464256443;12940.31175887556;12947.393011875978
3062;20171006 111100;12938.25;48.23379258784343;0.03628684493196488;0.43978270843682626;12937.278506372339;12940.065232136962;12947.177097032552
3063;20171006 111200;12939.25;50.2000930430282;0.1867876249616529;0.4323642861141777;12937.481145368103;12939.881394920661;12946.98061103034
3064;20171006 111300;12938.0;47.75809547307457;0.1813518092421873;0.43231776567470304;12937.556596066263;12939.666485493055;12946.756290344134
3065;20171006 111400;12939.75;51.32781632173706;0.33334932157777075;0.43613528949121055;12937.843599592929;12939.540903444478;12946.577263357654
3066;20171006 111500;12940.75;53.29187441147487;0.584302333802043;0.4637142935746415;12938.23570179035;12939.471733975766;12946.416934759776
3067;20171006 111600;12942.5;56.59295728904751;0.8102226592509396;0.4278367866281403;12938.74224989013;12939.495380674087;12946.295984011102
3068;20171006 111700;12945.0;60.8497735989192;1.2308915007761243;0.393850059248851;12939.509319616809;12939.619207293428;12946.231581957696
3069;20171006 111800;12943.5;57.22370027164346;1.3899744813952566;0.36957160904341685;12939.989808875976;12939.67168437041;12946.136427881964
3070;20171006 111900;12940.75;51.199871671132804;1.2845221695679356;0.38018633696886245;12940.132877095626;12939.592784197666;12945.976306118635
3071;20171006 112000;12941.5;52.66341912135838;1.333059522745316;0.37370381155737503;12940.292834672771;12939.563264061668;12945.83963002895
3072;20171006 112100;12943.5;56.41708436866335;1.4467845672916155;0.3535134190906097;12940.654070356746;12939.647081245856;12945.742165236597
3073;20171006 112200;12946.75;61.72809083083427;1.7706039046515798;0.3076180706193289;12941.331340120963;12939.887276743852;12945.71331121598
3074;20171006 112300;12944.5;56.586937242668014;1.8021642072490067;0.2982754295994228;12941.737261137532;12940.006807315136;12945.642798446888
3075;20171006 112400;12946.5;59.7925866896714;1.9905750986617932;0.2754555380705197;12942.272682653314;12940.218489946623;12945.619484171257
3076;20171006 112500;12943.25;52.95028871168388;1.869036264521128;0.27570854727521255;12942.44386840978;12940.308226438841;12945.51910386754
3077;20171006 112600;12944.0;54.2513434613604;1.78305328969509;0.27537822541466206;12942.681337605718;12940.45146785919;12945.433238437536
3078;20171006 112700;12944.75;55.57433548469839;1.7007332657885854;0.28492921056286913;12943.008532928385;12940.647649988627;12945.369348258755
3079;20171006 112800;12942.5;50.82570646016352;1.4193804972783255;0.3338339716236432;12943.090281077464;12940.781651702342;12945.248997515322
3080;20171006 112900;12946.0;56.9831790301074;1.3811351050007943;0.3607604871942656;12943.51617414423;12941.041517295169;12945.219706387454
3081;20171006 113000;12942.0;49.37397727145676;1.0156472240996663;0.3825951446165116;12943.423848549302;12941.125125254826;12945.104814340473
3082;20171006 113100;12944.75;53.92887498308755;0.9834674108114996;0.41052782706614854;12943.646853723758;12941.334773796094;12945.054400629804
3083;20171006 113200;12944.5;53.45799580190346;0.8697220587364427;0.43630594682922724;12943.806213663991;12941.492648609134;12945.001584275537
3084;20171006 113300;12945.5;55.14510295931209;0.8210651780154876;0.5043847241501919;12944.079109382556;12941.698888073506;12944.97271489017
3085;20171006 113400;12945.5;55.14510295931209;0.7120606035659875;0.5550373658620111;12944.299979061374;12941.88476760839;12944.946741516012
3086;20171006 113500;12948.0;59.41104394978682;0.8665720975968725;0.536810316491541;12944.760225317614;12942.161396965428;12944.98318389777
3087;20171006 113600;12946.25;55.43653242948034;0.7794794338569773;0.5362387753742798;12944.95789998779;12942.355482634583;12944.96100778066
3088;20171006 113700;12947.25;57.19859465106807;0.8356425930251135;0.5089193797029876;12945.209670047308;12942.588842854382;12944.959072774778
3089;20171006 113800;12946.5;55.42840186306635;0.7988988821944076;0.5015387352684127;12945.377191707901;12942.769833807539;12944.944648940902
3090;20171006 113900;12945.0;51.96456683980163;0.6188708504614624;0.5674202016461688;12945.404498904138;12942.881835520004;12944.90003297714
3091;20171006 114000;12945.0;51.96456683980162;0.539183874403534;0.6380205059727925;12945.418047141602;12942.980240927931;12944.848552697076
3092;20171006 114100;12944.5;50.73878545596853;0.37528376054615364;0.6539779148503307;12945.345491778386;12943.061315510791;12944.78586649817
3093;20171006 114200;12943.0;47.14580616334134;0.190269954426185;0.6441961952465292;12945.066320241927;12943.088057235933;12944.690069959397
3094;20171006 114300;12939.5;40.02391011715072;-0.3519940954101912;0.5061669329096646;12944.461806015148;12942.967291283492;12944.506719169183
3095;20171006 114400;12940.75;43.31720395078011;-0.6554668496028171;0.47275421164257264;12944.0227539175;12942.918689019643;12944.35407590317
3096;20171006 114500;12940.5;42.81088841697401;-0.9096480466905632;0.43884142893867467;12943.646339875202;12942.869858872455;12944.190982200205
3097;20171006 114600;12941.25;44.89193561963994;-0.99552236152158;0.42055627689285197;12943.377203360744;12942.840083290343;12944.049843461036
3098;20171006 114700;12941.0;44.313088298172026;-1.1570168465823372;0.4042184375002265;12943.095011673582;12942.81394356391;12943.903449933057
3099;20171006 114800;12940.5;43.115671007612505;-1.2508961868479673;0.3884227466049727;12942.818112308889;12942.746210880347;12943.749279516644
3100;20171006 114900;12940.5;43.11567100761251;-1.3726471688951278;0.3806073153191132;12942.515512369642;12942.685736420714;12943.599711539899
3101;20171006 115000;12940.5;43.115671007612505;-1.4308329767300165;0.3709743213201271;12942.301242263793;12942.60615732064;12943.456204425564
3102;20171006 115100;12940.5;43.115671007612505;-1.4179768082012743;0.3623619056365207;12942.06646516549;12942.528164956173;12943.307016455468
3103;20171006 115200;12939.0;38.87667850770426;-1.5470364015218365;0.34434574446481003;12941.692593525615;12942.382135479027;12943.134178852592
3104;20171006 115300;12937.25;34.60237917742002;-1.7267464643409767;0.32129045899582737;12941.146748372723;12942.17934125074;12942.925461630708
3105;20171006 115400;12938.75;40.6279187915154;-1.728604353918854;0.31759932996641504;12940.818062162174;12942.03105115934;12942.756778634026
3106;20171006 115500;12938.0;38.70755114265361;-1.6564206928014755;0.33543640361775173;12940.40089831068;12941.872970721723;12942.586656550495
3107;20171006 115600;12937.0;36.2474090371035;-1.6880866831124877;0.3369393842106429;12939.939384527985;12941.675737776994;12942.395452560459
3108;20171006 115700;12937.0;36.24740903710351;-1.6662254316324834;0.3614264547024989;12939.506946740985;12941.498511564909;12942.205710447826
3109;20171006 115800;12936.0;33.75899109772533;-1.7223088201681094;0.38158592327376745;12939.016735985419;12941.296689781184;12942.00379752493
3110;20171006 115900;12935.5;32.555546684342275;-1.7419499292991532;0.38763000217271715;12938.540470618747;12941.066300586454;12941.789783647027
3111;20171006 120000;12935.5;32.555546684342275;-1.7321990941236436;0.4093494493314396;12938.109563858428;12940.829606127912;12941.583106788003
3112;20171006 120100;12937.0;39.99764638140756;-1.5517457824189478;0.461524088542443;12937.892308375827;12940.67175542834;12941.404802049836
3113;20171006 120200;12934.25;32.84259403869788;-1.6230903831256;0.45678777029624296;12937.415242007297;12940.389241613733;12941.17092397257
3114;20171006 120300;12936.5;41.98668557166317;-1.4739115560932987;0.45034279466819865;12937.28344300817;12940.22751825424;12941.002501981347
3115;20171006 120400;12936.25;41.31358233228207;-1.316350250670439;0.4558500955513071;12937.118070224025;12940.05006095835;12940.832464584015
3116;20171006 120500;12940.25;54.01588797130915;-0.7891000999170501;0.4586726750498336;12937.412629825834;12940.054833678249;12940.760497786114
3117;20171006 120600;12940.75;55.31777833761029;-0.3670566636683361;0.4661857347262191;12937.723035755384;12940.071357008683;12940.706830084087
3118;20171006 120700;12942.0;58.482411812748374;0.05497791128254903;0.4491681838020792;12938.145243381334;12940.128581906136;12940.676653243854
3119;20171006 120800;12940.5;53.578474266566076;0.2973369096907845;0.4491681838020792;12938.369505916442;12940.12473916053;12940.613497094158
3120;20171006 120900;12941.0;54.93498309011584;0.529051516969048;0.44312194688527207;12938.62746801144;12940.160597128446;12940.560717771308
3121;20171006 121000;12940.75;54.08398886076797;0.7216293377732654;0.4403503917893514;12938.833333339588;12940.179108926288;12940.509456549029
3122;20171006 121100;12938.25;46.3513963385203;0.6683442247831408;0.45349258758251815;12938.74430296318;12940.071243314027;12940.412804570262
3123;20171006 121200;12941.0;54.12174750305662;0.8574984623719502;0.43613528949121055;12938.988886648183;12940.072382836184;12940.387242758996
3124;20171006 121300;12942.0;56.584275976946266;1.0531365121387353;0.4108981622178131;12939.346328413338;12940.132635531942;12940.380439542265
3125;20171006 121400;12940.75;52.77127695945927;1.1584150271191902;0.40180690693637344;12939.50976681737;12940.121563594575;12940.348243787384
3126;20171006 121500;12940.0;50.56939214057679;1.1202284103583224;0.3988523267122444;12939.586211087691;12940.09685422033;12940.316554908448
3127;20171006 121600;12940.5;52.007089600601354;1.1142589322898857;0.39826919373988173;12939.725310545766;12940.091187670872;12940.308565783413
3128;20171006 121700;12940.25;51.20515322732125;0.9621470696238248;0.40092954598785024;12939.823633488124;12940.069803363791;12940.307406064936
3129;20171006 121800;12941.5;54.94596408571954;0.9395174261098873;0.40737818081396715;12940.065114780036;12940.119753452704;12940.358913869073
3130;20171006 121900;12943.0;59.00726029573524;0.9951058523201937;0.4117853294120187;12940.456210392309;12940.214296136655;12940.429807326102
3131;20171006 122000;12942.0;55.42055836734818;0.9565580618673266;0.4383349518592934;12940.699943010286;12940.28432373914;12940.484143652535
3132;20171006 122100;12941.75;54.52820730028229;0.8747338769935595;0.45313254205811293;12940.87061750286;12940.323393078525;12940.534003077222
3133;20171006 122200;12940.0;48.62597987619065;0.6367918343439669;0.5827425835455914;12940.873248313073;12940.283098755453;12940.526527879148
3134;20171006 122300;12939.75;47.82949567657367;0.46689453467479325;0.6865525242512055;12940.814624801407;12940.226910613243;12940.518124110136
3135;20171006 122400;12940.25;49.6073282636108;0.3003695665211126;0.9601617250685327;12940.820361802358;12940.195601797579;12940.51513906203
3136;20171006 122500;12940.25;49.6073282636108;0.15127078878686007;0.9601617250685327;12940.766041630706;12940.1501806444;12940.504465323063
3137;20171006 122600;12939.25;45.97343517740977;-0.06600571482340456;0.9101926953167581;12940.599340166658;12940.071927066892;12940.474975745141
3138;20171006 122700;12939.0;45.08428285739172;-0.22205240593029885;0.8914411723402176;12940.402388961877;12939.97926826847;12940.441119624187
3139;20171006 122800;12940.5;51.184719650653925;-0.23468466121630627;0.8914411723402176;12940.41168525122;12939.962872798615;12940.43763689179
3140;20171006 122900;12941.25;53.93986291279775;-0.12983079599871417;0.8865302500072233;12940.495244175576;12939.990338173839;12940.45449807004
3141;20171006 123000;12941.25;53.93986291279775;-0.07030180502442818;0.8795094630953667;12940.57456453161;12940.016726475522;12940.466376683145
3142;20171006 123100;12943.5;61.50014665366241;0.14707569336314918;0.8580015187204797;12940.93128534729;12940.147189383588;12940.534196232735
3143;20171006 123200;12944.25;63.64240314396193;0.3817205354280304;0.7207499701564472;12941.2957059276;12940.315753984667;12940.626371227116
3144;20171006 123300;12944.75;65.03905752557615;0.6116673032192921;0.6227991553292184;12941.665599984646;12940.521860267088;12940.734369764932
3145;20171006 123400;12944.5;63.72100986052612;0.7991420276903227;0.567179972930217;12941.99133421034;12940.700875948112;12940.83992790321
3146;20171006 123500;12944.75;64.4958649623087;0.9327053234665073;0.5308063774604236;12942.324733350528;12940.88574335475;12940.953769736898
3147;20171006 123600;12945.5;66.78763505084419;1.1086568895789242;0.4871589691227782;12942.701528187552;12941.092772823875;12941.074010521414
3148;20171006 123700;12945.25;65.27510804321696;1.2245672107328573;0.4654957230958575;12943.018628278192;12941.281879568736;12941.193118045838
3149;20171006 123800;12945.5;66.10184586490881;1.3326980171150353;0.4403503917893514;12943.314460186117;12941.477976324635;12941.305520139582
3150;20171006 123900;12946.0;67.75532814016177;1.4425637168606045;0.41436464608467993;12943.61485897635;12941.689058881653;12941.429471339758
3151;20171006 124000;12947.0;70.82089082906663;1.5678234226252243;0.38261817462000064;12944.011641849012;12941.937215431297;12941.563022240189
3152;20171006 124100;12946.75;69.05338083400636;1.6035745427489019;0.3633559338854953;12944.346826352847;12942.164302416544;12941.687428513143
3153;20171006 124200;12946.75;69.05338083400636;1.625333522017172;0.3592716061095307;12944.676124494288;12942.391688110347;12941.807821735387
3154;20171006 124300;12946.75;69.05338083400636;1.5875744886616303;0.36317853227216895;12944.97778033245;12942.620894812053;12941.93435351424
3155;20171006 124400;12947.5;71.69983716605623;1.5711555676170974;0.3623814715085139;12945.325855039067;12942.865922740108;12942.064708617645
3156;20171006 124500;12947.0;67.55234678682496;1.4769355832177098;0.37216824632426593;12945.585721877062;12943.083267900083;12942.190329242532
3157;20171006 124600;12947.5;69.45513359266975;1.4063730213711096;0.40180690693637344;12945.890775086846;12943.320901644116;12942.324912880511
3158;20171006 124700;12947.5;69.45513359266975;1.3163394696639443;0.4637142935746415;12946.170495034457;12943.549216417787;12942.463029736567
3159;20171006 124800;12946.5;61.13894815729091;1.1234077790268202;0.5352902502474625;12946.291142647091;12943.729361984651;12942.582483525528
3160;20171006 124900;12946.5;61.13894815729092;0.9552713088396558;0.6291528696058958;12946.389141737485;12943.905511046316;12942.692598872283
3161;20171006 125000;12946.5;61.13894815729091;0.7845054196623096;0.8398918156401739;12946.477807581176;12944.07475230165;12942.792785916365
3162;20171006 125100;12946.5;61.13894815729091;0.6147824036743259;0.9648547689455361;12946.524554238544;12944.228152564481;12942.891763838667
3163;20171006 125200;12945.5;52.65836162497642;0.37113693029095884;1.0537074967361042;12946.44557476676;12944.347059538402;12942.962781581324
3164;20171006 125300;12946.0;55.94856451799814;0.22241959593338834;1.1288781869690203;12946.421736197053;12944.470173242931;12943.047717482661
3165;20171006 125400;12946.0;55.94856451799814;0.09333635473558388;1.2751875298007747;12946.403887391789;12944.589992972475;12943.125548024456
3166;20171006 125500;12946.0;55.94856451799814;0.009261670244086417;1.4419928450769366;12946.384019048272;12944.680569674372;12943.198738247094
3167;20171006 125600;12945.75;53.621325466885374;-0.09245519655087264;1.4748942535090404;12946.327355706238;12944.753188386907;12943.259330422761
3168;20171006 125700;12946.0;55.60981665028819;-0.13718809902275098;1.5929728824875105;12946.307337245731;12944.826627174689;12943.316700227746
3169;20171006 125800;12945.0;46.94028335815114;-0.27503677315871755;1.4778051447931189;12946.175390087668;12944.861038350577;12943.35468157696
3170;20171006 125900;12944.5;43.30500990120997;-0.4242334786849824;1.2485889471616987;12945.993512580102;12944.868356171768;12943.388982850789
3171;20171006 130000;12944.75;45.57460134275691;-0.48577116216802096;1.15736860721726;12945.841607990309;12944.888258967987;12943.426005826379
3172;20171006 130100;12942.75;33.88729205271564;-0.7033176987915795;0.8634551953113948;12945.487658342527;12944.832017916686;12943.410295232183
3173;20171006 130200;12942.75;33.88729205271564;-0.8632626207963767;0.7348553833897163;12945.167418185009;12944.761108249191;12943.384823597893
3174;20171006 130300;12941.75;29.500382530325894;-1.0580833100975724;0.6160757138727324;12944.767561296983;12944.641491559323;12943.34392827257
3175;20171006 130400;12937.5;18.524460808272906;-1.523682352162723;0.42078278891854803;12943.926635623124;12944.341490892339;12943.200314837977
3176;20171006 130500;12940.25;35.29906733103907;-1.6449808721463341;0.3896964498289555;12943.47605538873;12944.18257428253;12943.132595401095
3177;20171006 130600;12940.75;37.80629361233883;-1.6750277637383988;0.3799560701189419;12943.116006605233;12944.049497539778;12943.07534315319
3178;20171006 130700;12941.75;42.59733298910857;-1.5910268021598313;0.38557722515356174;12942.900363975197;12943.968525246188;12943.039801373441
3179;20171006 130800;12941.75;42.59733298910857;-1.4892115237689723;0.3869278122726171;12942.720136436385;12943.88305826956;12943.011936411958
3180;20171006 130900;12940.75;39.10374991586937;-1.4857579012732458;0.38443210172430864;12942.446957631952;12943.746387118606;12942.95087521037
3181;20171006 131000;12940.25;37.449907584309145;-1.4752618256716232;0.38269189858795194;12942.14473795995;12943.598535804327;12942.891969072423
3182;20171006 131100;12942.75;49.05246140874672;-1.2188822306798102;0.3992651876749903;12942.14659059667;12943.571395944111;12942.882959563072
3183;20171006 131200;12941.75;45.42296949378451;-1.1022983755665337;0.40693966512580615;12942.053028696568;12943.510706746123;12942.852002139442
3184;20171006 131300;12945.25;57.32479057579552;-0.648162328196122;0.4143353952325209;12942.346343880612;12943.612662619942;12942.898712465501
3185;20171006 131400;12944.75;55.46398404932002;-0.32210868289075734;0.4265864460217697;12942.556666388671;12943.684876327385;12942.933047284389
3186;20171006 131500;12945.25;56.968276138235126;0.009471278477576561;0.4354546572067337;12942.802016078238;12943.776933994715;12942.970404955373
3187;20171006 131600;12944.75;54.9687754707078;0.32322706550075964;0.4466263154100953;12942.972660658606;12943.848841741139;12943.00099578077
3188;20171006 131700;12944.25;52.96671941156104;0.4765721077565104;0.46790321622577036;12943.068276053145;12943.89678771939;12943.016431176698
3189;20171006 131800;12945.75;57.91845846489707;0.717073463179986;0.4573767637202309;12943.334836607219;12944.001676992608;12943.068236912184
